Marshall Islands,,,,,,,,,,,,,,,,,,,5828.00,,,,,,,,,,,,,,,,,,,,5828.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.00,13218.00,13432.00,13621.00,13774.00,13893.00,13987.00,14081.00,14201.00,14384.00,14661.00,15050.00,15543.00,16109.00,16700.00,17282.00,17839.00,18387.00,18965.00,19622.00,20397.00,21309.00,22340.00,23439.00,24534.00,25578.00,26547.00,27467.00,28396.00,29414.00,30578.00,31891.00,33330.00,34890.00,36562.00,38327.00,40196.00,42140.00,44054.00,45802.00,47288.00,48469.00,49369.00,50040.00,50565.00,51008.00,51389.00,51697.00,51930.00,52080.00,52145.00,52131.00,52066.00,51992.00,51968.00,52037.00,52210.00,52487.00,52880.00,53396.00,54038.00,54816.00,55717.00,56687.00
Martinique,,,,,,,,,,,,,,,,,,,84039.00,,,,,,,,,,,,,,,,,,,,84039.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222001.00,224450.00,228328.00,233349.00,239254.00,245807.00,252801.00,260053.00,267404.00,274714.00,281865.00,288745.00,295246.00,301263.00,306700.00,311488.00,315566.00,318932.00,321649.00,323829.00,325561.00,326918.00,327918.00,328542.00,328748.00,328542.00,327897.00,326945.00,326056.00,325713.00,326254.00,327810.00,330273.00,333448.00,337024.00,340749.00,344615.00,348630.00,352584.00,356223.00,359377.00,361915.00,363904.00,365618.00,367459.00,369709.00,372461.00,375604.00,378962.00,382276.00,385349.00,388133.00,390681.00,393022.00,395211.00,397292.00,399262.00,401101.00,402804.00,404376.00,405814.00,407121.00,408302.00,409366.00
Mauritania,,,,,,,,,,,,,,,,,,,382696.00,,,,,,,,,,,,,,,,,,,,382696.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657182.00,672223.00,688526.00,705979.00,724485.00,743964.00,764349.00,785592.00,807656.00,830520.00,854167.00,878589.00,903773.00,929704.00,956369.00,983773.00,1011900.00,1040792.00,1070585.00,1101457.00,1133539.00,1166883.00,1201462.00,1237242.00,1274150.00,1312132.00,1351167.00,1391261.00,1432406.00,1474597.00,1517817.00,1562144.00,1607553.00,1653818.00,1700638.00,1747839.00,1795343.00,1843352.00,1892328.00,1942900.00,1995548.00,2050456.00,2107590.00,2166948.00,2228453.00,2292053.00,2357678.00,2425374.00,2495316.00,2567741.00,2642743.00,2720367.00,2800333.00,2882003.00,2964526.00,3047249.00,3129959.00,3212672.00,3295254.00,3377630.00,3459773.00,3541540.00,3622961.00,3704414.00
Mauritius,,,,,,,,,,,,,,,,59000.00,,,62865.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181000.00,,,,,,,,,,,320000.00,,,,,,,,,,330000.00,,,,,,,,,,360000.00,,,,,,,,,,371000.00,,,,,,,,,,371000.00,,,,,,,,,,369000.00,,,,,,,,,,376000.00,,,,,,,,,,393000.00,,,,,,,,,,,,,419000.00,,,,,,493254.00,506393.00,521087.00,536859.00,553338.00,570258.00,587465.00,604913.00,622642.00,640758.00,659351.00,678408.00,697738.00,716944.00,735508.00,753065.00,769472.00,784833.00,799329.00,813258.00,826862.00,840108.00,852981.00,865777.00,878870.00,892492.00,906825.00,921718.00,936660.00,950931.00,964023.00,975852.00,986620.00,996476.00,1005669.00,1014450.00,1022704.00,1030542.00,1038704.00,1048161.00,1059548.00,1073250.00,1088939.00,1105659.00,1122040.00,1137098.00,1150448.00,1162388.00,1173451.00,1184470.00,1196027.00,1208279.00,1220935.00,1233594.00,1245669.00,1256742.00,1266684.00,1275650.00,1283849.00,1291609.00,1299172.00,1306593.00,1313803.00,1320785.00
Mayotte,,,,,,,,,,,,,,,,,,,8219.00,,,,,,,,,,,,,,,,,,,,8219.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15141.00,15742.00,16468.00,17277.00,18138.00,19032.00,19951.00,20897.00,21885.00,22932.00,24055.00,25262.00,26542.00,27861.00,29175.00,30455.00,31684.00,32881.00,34087.00,35364.00,36755.00,38290.00,39955.00,41712.00,43495.00,45268.00,47016.00,48777.00,50630.00,52684.00,55016.00,57665.00,60618.00,63844.00,67287.00,70912.00,74685.00,78630.00,82829.00,87402.00,92413.00,97901.00,103795.00,109918.00,116028.00,121949.00,127624.00,133089.00,138384.00,143585.00,148753.00,153887.00,158983.00,164101.00,169315.00,174681.00,180217.00,185922.00,191805.00,197870.00,204114.00,210552.00,217172.00,223907.00
Mexico,4500000.00,,,,,,,,,,,,,,,,,,6181708.00,,,,,,,,,,,,,,,,,,,,6587000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7662000.00,,,,,,,,,,,,,,,,,,,,9219000.00,9331000.00,9444000.00,9558000.00,9674000.00,9791000.00,9910000.00,10030000.00,10151000.00,10274000.00,10399000.00,10524000.00,10652000.00,10781000.00,10912000.00,11044000.00,11178000.00,11313000.00,11450000.00,11589000.00,11729000.00,11904000.00,12083000.00,12263000.00,12447000.00,12663000.00,12822000.00,13014000.00,13209000.00,13406000.00,13607000.00,13755000.00,13904000.00,14055000.00,14208000.00,14363000.00,14519000.00,14676000.00,14836000.00,14997000.00,15000000.00,14990000.00,14980000.00,14970000.00,14960000.00,14950000.00,14940000.00,14930000.00,14920000.00,14910000.00,14900000.00,14895000.00,15129000.00,15367000.00,15609000.00,15854000.00,16103000.00,16356000.00,16613000.00,16875000.00,17175000.00,17480000.00,17790000.00,18115000.00,18445000.00,18781000.00,19040000.00,19370000.00,19705000.00,20047000.00,20393000.00,20955000.00,21532000.00,22125000.00,22734000.00,23724000.00,24413000.00,25122000.00,25852000.00,26603000.00,27865814.00,28614984.00,29465877.00,30402868.00,31412046.00,32481214.00,33599909.00,34759382.00,35952533.00,37173800.00,38418829.00,39684127.00,40966751.00,42264182.00,43574687.00,44898430.00,46229966.00,47572205.00,48943844.00,50370262.00,51868335.00,53441943.00,55081201.00,56771626.00,58492118.00,60224601.00,61969362.00,63723359.00,65461471.00,67152555.00,68776411.00,70318386.00,71788766.00,73223336.00,74673296.00,76175154.00,77741110.00,79358780.00,81010093.00,82666457.00,84306602.00,85923799.00,87523328.00,89109703.00,90691331.00,92272749.00,93858373.00,95441345.00,97001933.00,98513690.00,99959594.00,101329543.00,102634153.00,103902569.00,105175967.00,106483757.00,107835259.00,109220753.00,110627158.00,112033369.00,113423047.00,114793341.00,116146768.00,117478371.00
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,16416.00,,,,,,,,,,,,,,,,,,,,16416.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000.00,33396.00,34590.00,35686.00,36767.00,37888.00,39085.00,40366.00,41719.00,43120.00,44536.00,45954.00,47385.00,48873.00,50481.00,52236.00,54199.00,56322.00,58403.00,60166.00,61431.00,62105.00,62297.00,62288.00,62474.00,63143.00,64383.00,66106.00,68217.00,70546.00,72962.00,75456.00,78048.00,80667.00,83232.00,85682.00,87950.00,90037.00,92040.00,94105.00,96319.00,98749.00,101314.00,103780.00,105825.00,107233.00,107904.00,107947.00,107605.00,107237.00,107103.00,107290.00,107728.00,108325.00,108926.00,109419.00,109789.00,110092.00,110367.00,110676.00,111064.00,111542.00,112098.00,112726.00
Moldova,,,,,,,,,,,,,,,,,,,712558.00,,,,,,,,,,,,,,,,,,,,712558.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341003.00,2381454.00,2432109.00,2491076.00,2556587.00,2626997.00,2700778.00,2776526.00,2852962.00,2928944.00,3003500.00,3075852.00,3145451.00,3211980.00,3275331.00,3335497.00,3391966.00,3444753.00,3495063.00,3544593.00,3594501.00,3645524.00,3697183.00,3747974.00,3795721.00,3838998.00,3877052.00,3910760.00,3942280.00,3974656.00,4009998.00,4048772.00,4090009.00,4132576.00,4174737.00,4214996.00,4252952.00,4288276.00,4319579.00,4345236.00,4363950.00,4375242.00,4378913.00,4374366.00,4361061.00,4338750.00,4307683.00,4268370.00,4221290.00,4167099.00,4106736.00,4040204.00,3968812.00,3896409.00,3827906.00,3766876.00,3714961.00,3671540.00,3635059.00,3602853.00,3572885.00,3544864.00,3519266.00,3495657.00
Monaco,,,,,,,,,,,,,,,,,,,7789.00,,,,,,,,,,,,,,,,,,,,7789.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.00,19868.00,19846.00,19933.00,20121.00,20396.00,20737.00,21114.00,21496.00,21847.00,22135.00,22343.00,22477.00,22562.00,22643.00,22749.00,22886.00,23046.00,23234.00,23448.00,23689.00,23968.00,24282.00,24605.00,24902.00,25153.00,25341.00,25482.00,25617.00,25802.00,26078.00,26459.00,26930.00,27459.00,28004.00,28533.00,29036.00,29521.00,29990.00,30447.00,30896.00,31330.00,31745.00,32154.00,32574.00,33014.00,33485.00,33974.00,34444.00,34840.00,35126.00,35288.00,35341.00,35323.00,35282.00,35260.00,35267.00,35295.00,35336.00,35377.00,35407.00,35427.00,35444.00,35456.00
Mongolia,,,,,,,,,,,,,,,,,,,619000.00,,,,,,,,,,,,,,,,,,,,619000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780200.00,793846.00,808494.00,823840.00,839736.00,856184.00,873350.00,891555.00,911239.00,932921.00,957044.00,983822.00,1013100.00,1044297.00,1076571.00,1109312.00,1142272.00,1175616.00,1209647.00,1244846.00,1281535.00,1319817.00,1359478.00,1400150.00,1441311.00,1482599.00,1523908.00,1565380.00,1607212.00,1649710.00,1693122.00,1736994.00,1781213.00,1826717.00,1874774.00,1926002.00,1981170.00,2039204.00,2096653.00,2148850.00,2192553.00,2226469.00,2251861.00,2271236.00,2288370.00,2306131.00,2325369.00,2345618.00,2366895.00,2388862.00,2411369.00,2434515.00,2458853.00,2485177.00,2514462.00,2547339.00,2584143.00,2624509.00,2667474.00,2711659.00,2756001.00,2800114.00,2844081.00,2887863.00
Montenegro,,,,,,,,,,,,,,,,,,,126582.00,,,,,,,,,,,,,,,,,,,,126582.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398539.00,401735.00,407165.00,413925.00,421324.00,428881.00,436342.00,443661.00,450979.00,458567.00,466674.00,475371.00,484408.00,493148.00,500745.00,506646.00,510527.00,512701.00,514031.00,515746.00,518727.00,523214.00,528905.00,535454.00,542304.00,548999.00,555632.00,562247.00,568285.00,573036.00,576069.00,577041.00,576292.00,574920.00,574459.00,575997.00,579821.00,585546.00,592740.00,600697.00,608816.00,617144.00,625630.00,633443.00,639542.00,643227.00,644121.00,642533.00,639309.00,635689.00,632606.00,630299.00,628594.00,627500.00,626912.00,626739.00,627074.00,627962.00,629185.00,630435.00,631490.00,632261.00,632796.00,633167.00
Montserrat,,,,,,,,,,,,,,,,,,,5230.00,,,,,,,,,,,,,,,,,,,,5230.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100.00,,,,,,,,,,7600.00,,,,,,,,,,8700.00,,,,,,,,,,10000.00,,,,,,,,,,12000.00,,,,,,,,,,12000.00,,,,,,,,,,12000.00,,,,,,,,,,12000.00,,,,,,,,,,,,,,,,,,,,,,,,,14000.00,,,,13521.00,14118.00,14481.00,14616.00,14540.00,14285.00,13890.00,13411.00,12908.00,12451.00,12095.00,11877.00,11793.00,11802.00,11834.00,11839.00,11806.00,11754.00,11693.00,11644.00,11622.00,11626.00,11646.00,11680.00,11723.00,11770.00,11821.00,11875.00,11917.00,11931.00,11906.00,11837.00,11727.00,11592.00,11446.00,11307.00,11165.00,11013.00,10871.00,10769.00,10714.00,10746.00,10842.00,10883.00,10707.00,10210.00,9329.00,8137.00,6832.00,5697.00,4931.00,4608.00,4660.00,4962.00,5322.00,5599.00,5760.00,5845.00,5876.00,5895.00,5934.00,5990.00,6046.00,6100.00
Morocco,1750000.00,,,,,,,,,,,,,,,,,,2503218.00,,,,,,,,,,,,,,,,,,,,2689000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8953000.00,9167716.00,9390159.00,9623715.00,9870670.00,10132210.00,10408363.00,10698059.00,10999295.00,11309424.00,11625999.00,11947688.00,12275060.00,12610932.00,12959397.00,13323000.00,13703369.00,14098444.00,14502647.00,14908265.00,15309995.00,15706226.00,16099392.00,16493298.00,16893643.00,17304995.00,17726625.00,18158169.00,18604851.00,19073204.00,19566920.00,20088209.00,20633004.00,21190800.00,21747150.00,22291062.00,22818601.00,23330761.00,23827539.00,24310585.00,24781105.00,25237951.00,25679802.00,26107772.00,26523600.00,26928600.00,27323664.00,27708647.00,28082684.00,28444414.00,28793236.00,29129204.00,29453931.00,29770316.00,30082152.00,30392473.00,30702084.00,31011199.00,31321453.00,31634524.00,31951412.00,32272974.00,32598536.00,32925553.00
Mozambique,1500000.00,,,,,,,,,,,,,,,,,,1982324.00,,,,,,,,,,,,,,,,,,,,2096000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6442133.00,6535891.00,6636035.00,6742252.00,6854315.00,6972081.00,7095498.00,7224598.00,7359490.00,7500335.00,7647298.00,7800484.00,7959885.00,8125366.00,8296714.00,8473839.00,8657160.00,8847011.00,9043165.00,9245275.00,9453385.00,9665565.00,9882427.00,10109426.00,10353943.00,10620268.00,10908878.00,11214834.00,11530022.00,11843382.00,12145501.00,12441643.00,12731231.00,12992962.00,13199259.00,13334972.00,13384409.00,13365201.00,13336217.00,13378100.00,13547076.00,13867422.00,14318167.00,14854590.00,15409381.00,15933452.00,16412893.00,16862385.00,17295521.00,17735992.00,18200656.00,18691461.00,19200021.00,19721009.00,20246287.00,20770013.00,21290952.00,21811326.00,22332900.00,22858607.00,23390765.00,23929708.00,24475186.00,25028313.00
Myanmar,,,,,,,,,,,,,,,,,,,3506000.00,,,,,,,,,,,,,,,,,,,,3506000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3932000.00,,,,,,,,,,,,,,,,,,,,4245000.00,,,,,,,,,,,,,,,,,,,,7489000.00,,,,,,,,,,10174000.00,10490000.00,10642000.00,10796000.00,10953000.00,11112000.00,11273000.00,11437000.00,11603000.00,11771000.00,11942000.00,12115000.00,12220000.00,12326000.00,12433000.00,12541000.00,12650000.00,12760000.00,12871000.00,12893000.00,13096000.00,13212000.00,13351000.00,13491000.00,13633000.00,13776000.00,13921000.00,14067000.00,14215000.00,14364000.00,14515000.00,14667000.00,14870000.00,15075000.00,15283000.00,15494000.00,15708000.00,15925000.00,16145000.00,16368000.00,16594000.00,16824000.00,,,,,,,,,17157508.00,17463258.00,17786203.00,18127006.00,18485791.00,18862149.00,19255085.00,19663071.00,20084160.00,20516191.00,20957397.00,21407053.00,21866045.00,22337108.00,22824142.00,23330184.00,23854648.00,24397064.00,24960539.00,25548930.00,26164131.00,26807570.00,27475978.00,28160632.00,28849728.00,29534378.00,30210895.00,30880196.00,31543652.00,32204485.00,32864901.00,33524053.00,34179992.00,34832636.00,35481981.00,36127741.00,36770437.00,37409257.00,38041034.00,38661616.00,39268304.00,39855885.00,40425088.00,40985963.00,41552659.00,42133199.00,42735941.00,43352191.00,43952526.00,44496687.00,44957660.00,45323903.00,45609292.00,45843675.00,46070248.00,46321162.00,46605278.00,46915826.00,47250315.00,47601374.00,47963012.00,48336763.00,48724387.00,49119646.00
Namibia,,,,,,,,,,,,,,,,,,,229000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000.00,,,,,,,,,,,,,,,,,,,,,,,,,362000.00,,,,485274.00,494611.00,504551.00,515039.00,526036.00,537519.00,549482.00,561936.00,574907.00,588430.00,602545.00,617283.00,632659.00,648669.00,665298.00,682554.00,700317.00,718623.00,737803.00,758305.00,780386.00,804310.00,829810.00,855970.00,881536.00,905652.00,928223.00,949709.00,970537.00,991357.00,1012824.00,1034636.00,1057115.00,1082264.00,1112679.00,1150038.00,1195331.00,1247573.00,1304005.00,1360710.00,1414830.00,1465201.00,1512524.00,1558055.00,1603865.00,1651352.00,1700975.00,1751872.00,1802579.00,1851034.00,1895839.00,1936399.00,1973408.00,2008342.00,2043339.00,2079951.00,2118653.00,2158984.00,2200422.00,2242078.00,2283289.00,2324004.00,2364433.00,2404477.00
Nauru,,,,,,,,,,,,,,,,,,,1834.00,,,,,,,,,,,,,,,,,,,,1834.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953.00,3059.00,3191.00,3335.00,3479.00,3621.00,3760.00,3901.00,4052.00,4227.00,4433.00,4675.00,4947.00,5231.00,5500.00,5738.00,5936.00,6102.00,6241.00,6368.00,6493.00,6619.00,6743.00,6862.00,6972.00,7070.00,7156.00,7235.00,7311.00,7393.00,7488.00,7597.00,7719.00,7855.00,8007.00,8174.00,8356.00,8550.00,8752.00,8956.00,9157.00,9354.00,9544.00,9719.00,9863.00,9970.00,10033.00,10058.00,10056.00,10046.00,10041.00,10046.00,10057.00,10075.00,10094.00,10114.00,10133.00,10154.00,10180.00,10212.00,10255.00,10308.00,10370.00,10437.00
Nepal,,,,,,,,,,,,,,,,,,,3881000.00,,,,,,,,,,,,,,,,,,,,3881000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4352000.00,,,,,,,,,,,,,,,,,,,,4698000.00,,,,,,,,,,,,,,,,,,,,5192000.00,,,,,,,,,,5283000.00,,,,,,,,,,,,,5639000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8230991.00,8372203.00,8512546.00,8653473.00,8796252.00,8941972.00,9091534.00,9245658.00,9404902.00,9569700.00,9740462.00,9917687.00,10102057.00,10294480.00,10495972.00,10707313.00,10928950.00,11160972.00,11403306.00,11655685.00,11917872.00,12189968.00,12472000.00,12763547.00,13064044.00,13373069.00,13690544.00,14016547.00,14351017.00,14693930.00,15045329.00,15405456.00,15774532.00,16152598.00,16539682.00,16936006.00,17341408.00,17756510.00,18183258.00,18624187.00,19081064.00,19554170.00,20042806.00,20546441.00,21064150.00,21594872.00,22137784.00,22691788.00,23255046.00,23825372.00,24400606.00,24980184.00,25562573.00,26143530.00,26717875.00,27281945.00,27833665.00,28373838.00,28905358.00,29432743.00,29959364.00,30485798.00,31011137.00,31535507.00
Netherlands,1900000.00,,,,,,,,,,,,,,,,,,2254522.00,,,,,,,,,,,,,,,,,,,,2333000.00,2365000.00,2400000.00,2435000.00,2474000.00,2514000.00,2543000.00,2561000.00,2585000.00,2610000.00,2633000.00,2653000.00,2665000.00,2683000.00,2707000.00,2732000.00,2762000.00,2791000.00,2821000.00,2853000.00,2886000.00,2921000.00,2952000.00,2981000.00,3014000.00,3047000.00,3069000.00,3071000.00,3069000.00,3076000.00,3098000.00,3133000.00,3167000.00,3194000.00,3218000.00,3235000.00,3253000.00,3277000.00,3294000.00,3304000.00,3318000.00,3340000.00,3366000.00,3397000.00,3431000.00,3460000.00,3484000.00,3510000.00,3543000.00,3575000.00,3610000.00,3636000.00,3662000.00,3670000.00,3745000.00,3788000.00,3832000.00,3883000.00,3834000.00,3986000.00,4043000.00,4079000.00,4130000.00,4180000.00,4226000.00,4276000.00,4326000.00,4378000.00,4432000.00,4485000.00,4535000.00,4585000.00,4632000.00,4684000.00,4743000.00,4803000.00,4866000.00,4935000.00,5003000.00,5070000.00,5142000.00,5221000.00,5305000.00,5389000.00,5470000.00,5551000.00,5632000.00,5710000.00,5786000.00,5862000.00,5922000.00,5984000.00,6068000.00,6164000.00,6277000.00,6395000.00,6516000.00,6654000.00,6752000.00,6805000.00,6848000.00,6921000.00,7032000.00,7150000.00,7264000.00,7366000.00,7471000.00,7576000.00,7679000.00,7782000.00,7884000.00,7999000.00,8123000.00,8237000.00,8341000.00,8434000.00,8516000.00,8599000.00,8685000.00,8782000.00,8879000.00,8966000.00,9042000.00,9103000.00,9175000.00,9262000.00,9424000.00,9630000.00,9800000.00,9956000.00,10027047.00,10148830.00,10275906.00,10407381.00,10542570.00,10680990.00,10822380.00,10966682.00,11114008.00,11264566.00,11418460.00,11575478.00,11734901.00,11895425.00,12055386.00,12213435.00,12368832.00,12521308.00,12670558.00,12816446.00,12958757.00,13097251.00,13231426.00,13360546.00,13483746.00,13600423.00,13710713.00,13814863.00,13912617.00,14003707.00,14088274.00,14166213.00,14238594.00,14308217.00,14378740.00,14452941.00,14531566.00,14614382.00,14701901.00,14794378.00,14891719.00,14994691.00,15102709.00,15212612.00,15320112.00,15422165.00,15517122.00,15605817.00,15690705.00,15775532.00,15862825.00,15953446.00,16045935.00,16137709.00,16225091.00,16305457.00,16377959.00,16443483.00,16503263.00,16559268.00,16612988.00,16664746.00,16714228.00,16761552.00
Netherlands Antilles,,,,,,,,,,,,,,,,,,,42536.00,,,,,,,,,,,,,,,,,,,,42536.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111701.00,113989.00,116172.00,118328.00,120515.00,122768.00,125099.00,127501.00,129942.00,132380.00,134776.00,137108.00,139387.00,141665.00,144016.00,146480.00,149093.00,151808.00,154502.00,156998.00,159179.00,160998.00,162504.00,163794.00,165010.00,166261.00,167573.00,168928.00,170335.00,171792.00,173297.00,174837.00,176415.00,178058.00,179800.00,181650.00,183619.00,185649.00,187596.00,189274.00,190539.00,191402.00,191888.00,191899.00,191325.00,190124.00,188225.00,185762.00,183172.00,181033.00,179769.00,179516.00,180170.00,181607.00,183603.00,185967.00,188700.00,191788.00,194999.00,198037.00,200689.00,202847.00,204538.00,205860.00
New Caledonia,,,,,,,,,,,,,,,,,,,29432.00,,,,,,,,,,,,,,,,,,,,29432.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64824.00,64289.00,64453.00,65162.00,66293.00,67745.00,69442.00,71337.00,73400.00,75624.00,78005.00,80531.00,83171.00,85867.00,88549.00,91182.00,93684.00,96089.00,98617.00,101567.00,105134.00,109421.00,114294.00,119408.00,124283.00,128571.00,132158.00,135149.00,137700.00,140061.00,142424.00,144832.00,147247.00,149695.00,152190.00,154749.00,157383.00,160123.00,163039.00,166211.00,169689.00,173502.00,177618.00,181946.00,186358.00,190756.00,195116.00,199443.00,203708.00,207888.00,211965.00,215914.00,219741.00,223496.00,227258.00,231080.00,234976.00,238926.00,242911.00,246900.00,250870.00,254816.00,258735.00,262605.00
New Zealand,100000.00,,,,,,,,,,,,,,,,,,100000.00,,,,,,,,,,,,,,,,,,,,100000.00,,,,,,,,,,100000.00,,,,,,,,,,70000.00,,,,,,,,,,90000.00,,,,,,,,,,132000.00,,,,,,,,,,291000.00,306000.00,320000.00,335000.00,367000.00,406000.00,434000.00,450000.00,467000.00,494000.00,520000.00,539000.00,555000.00,574000.00,598000.00,614000.00,626000.00,640000.00,649000.00,656000.00,665000.00,674000.00,686000.00,705000.00,722000.00,735000.00,748000.00,764000.00,779000.00,794000.00,807000.00,824000.00,844000.00,867000.00,893000.00,919000.00,946000.00,969000.00,996000.00,1024000.00,1045000.00,1067000.00,1092000.00,1122000.00,1143000.00,1152000.00,1155000.00,1152000.00,1156000.00,1195000.00,1241000.00,1275000.00,1304000.00,1326000.00,1350000.00,1382000.00,1412000.00,1437000.00,1454000.00,1471000.00,1493000.00,1514000.00,1527000.00,1540000.00,1552000.00,1562000.00,1573000.00,1587000.00,1604000.00,1627000.00,1636000.00,1629000.00,1639000.00,1633000.00,1654000.00,1688000.00,1759000.00,1797000.00,1833000.00,1871000.00,1908001.00,1947802.00,1992618.00,2040015.00,2088196.00,2136002.00,2182946.00,2229178.00,2275394.00,2322671.00,2372000.00,2423770.00,2477327.00,2530790.00,2581577.00,2628004.00,2668595.00,2704213.00,2738299.00,2775713.00,2819597.00,2871885.00,2930577.00,2990130.00,3042757.00,3083108.00,3109010.00,3122855.00,3129440.00,3135831.00,3147183.00,3165407.00,3189133.00,3216318.00,3243586.00,3268709.00,3290651.00,3310922.00,3332798.00,3360829.00,3397983.00,3446005.00,3503125.00,3564531.00,3623421.00,3675060.00,3717342.00,3752131.00,3783470.00,3817367.00,3858032.00,3906830.00,3961978.00,4020769.00,4079130.00,4134117.00,4184903.00,4232461.00,4277809.00,4322628.00,4368136.00,4414509.00,4461257.00,4508166.00
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
